LAST_UPDATE,MODIFIED_ZCTA,NEIGHBORHOOD_NAME,BOROUGH_GROUP,COVID_CASE_COUNT,COVID_CASE_RATE,POP_DENOMINATOR,COVID_DEATH_COUNT,COVID_DEATH_RATE,PERCENT_POSITIVE,TOTAL_COVID_TESTS
2020-08-10,10031,Hamilton Heights/West Harlem,Manhattan,1482,2447.28,60556.93,132,217.98,11.68,12687
2020-08-10,10032,Washington Heights (South),Manhattan,1712,2784.08,61492.57,174,282.96,12.7,13482
2020-08-10,10033,Washington Heights (North)/Washington Heights (South),Manhattan,1483,2504.63,59210.43,121,204.36,12.57,11801
2020-08-10,10034,Inwood/Washington Heights (North),Manhattan,838,1945.5,43073.65,71,164.83,10.23,8191
2020-08-10,10035,East Harlem,Manhattan,1111,3227.15,34426.65,136,395.04,13.35,8325
2020-08-10,10036,Hell's Kitchen/Midtown Manhattan,Manhattan,502,1915.21,26211.25,40,152.61,7.4,6784
2020-08-10,10037,Central Harlem (North)/East Harlem,Manhattan,565,2736.13,20649.62,63,305.09,11.38,4964
2020-08-10,10038,Chinatown/Financial District,Manhattan,282,1279.03,22047.96,28,127,6.84,4123
2020-08-10,10039,Central Harlem (North)/Washington Heights (South),Manhattan,594,2245.11,26457.52,64,241.9,11.98,4957
2020-08-10,10040,Washington Heights (North),Manhattan,1254,2798.59,44808.28,119,265.58,13.01,9642
2020-08-10,10044,Roosevelt Island,Manhattan,256,2187.98,11700.29,36,307.68,10.81,2369
2020-08-10,10065,Lenox Hill/Upper East Side,Manhattan,354,1218.11,29061.49,28,96.35,4.94,7160
2020-08-10,10069,Lincoln Square,Manhattan,67,1057.09,6338.13,2,31.56,5.33,1256
2020-08-10,10075,Lenox Hill/Upper East Side,Manhattan,441,1865.95,23634.14,45,190.4,7.18,6146
2020-08-10,10128,Upper East Side/Yorkville,Manhattan,705,1149.11,61351.93,41,66.83,5.35,13181
2020-08-10,10280,Battery Park City,Manhattan,62,644.58,9618.7,0,0,4.61,1345
2020-08-10,10282,Battery Park City,Manhattan,84,1523,5515.44,15,271.96,9.11,922
2020-08-10,10301,Silver Lake/St. George,Staten Island,1294,3266.56,39613.55,106,267.59,15.2,8514
2020-08-10,10302,Elm Park,Staten Island,681,3627.36,18773.99,32,170.45,19.1,3565
2020-08-10,10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,932,3552.96,26231.66,47,179.17,17.12,5443
2020-08-10,10304,New Dorp/Todt Hill,Staten Island,1492,3514.83,42448.71,182,428.75,16.18,9223
2020-08-10,10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1347,3164.87,42560.99,80,187.97,16.01,8411
2020-08-10,10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1554,2894.63,53685.66,82,152.74,14.01,11093
2020-08-10,10307,Tottenville,Staten Island,415,2727.65,15214.56,15,98.59,15.41,2693
2020-08-10,10308,Great Kills,Staten Island,695,2345.17,29635.33,28,94.48,13.92,4994
2020-08-10,10309,Charleston/Prince's Bay/Woodrow,Staten Island,906,2745.04,33004.98,31,93.93,14.51,6242
2020-08-10,10310,Port Richmond/Randall Manor/West Brighton,Staten Island,748,3133.51,23870.96,33,138.24,14.81,5051
2020-08-10,10312,Annadale/Rossville,Staten Island,1649,2734.46,60304.33,59,97.84,14.72,11202
2020-08-10,10314,Bloomfield/Freshkills Park,Staten Island,2850,3137.58,90834.29,201,221.28,15.53,18349
2020-08-10,10451,Concourse/Melrose,Bronx,1711,3585.59,47718.77,150,314.34,15.43,11091
2020-08-10,10452,Concourse/Highbridge,Bronx,2674,3471.15,77035.04,172,223.28,16.05,16660
2020-08-10,10453,Morris Heights/Mount Hope/University Heights,Bronx,2645,3258.03,81184.04,165,203.24,17.03,15531
2020-08-10,10454,Mott Haven/Port Morris,Bronx,1255,3283.33,38223.41,105,274.7,15.38,8160
2020-08-10,10455,Mott Haven,Bronx,1429,3388.31,42174.38,111,263.19,16.3,8769
2020-08-10,10456,Claremont/Morrisania,Bronx,2792,2987.95,93441.91,291,311.42,14.97,18653
2020-08-10,10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2444,3272.41,74685.06,186,249.05,15.16,16124
2020-08-10,10458,Belmont/Fordham University/Kingsbridge,Bronx,2353,2807.62,83807.74,126,150.34,15.91,14793
2020-08-10,10459,Charlotte Gardens/Hunts Point,Bronx,1649,3410.23,48354.56,166,343.3,16,10306
2020-08-10,10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1846,3072.92,60073.25,127,211.41,16.25,11361
2020-08-10,10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1957,3955.17,49479.56,138,278.9,16.44,11902
2020-08-10,10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2443,3159.09,77332.41,183,236.64,15.14,16134
2020-08-10,10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2215,3107.14,71287.33,215,301.6,13.3,16653
2020-08-10,10464,City Island,Bronx,134,3078.22,4353.16,9,206.75,12.5,1072
2020-08-10,10465,Country Club/Throgs Neck,Bronx,1580,3671.82,43030.43,85,197.53,16.01,9868
2020-08-10,10466,Edenwald/Wakefield,Bronx,2576,3569.52,72166.65,169,234.18,18.23,14128
2020-08-10,10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3773,3743.65,100784.05,322,319.5,17.07,22100
2020-08-10,10468,Fordham/Kingsbridge/University Heights,Bronx,3057,3986.64,76681.12,221,288.21,16.79,18210
2020-08-10,10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3204,4480.6,71508.25,362,506.24,18.64,17188
2020-08-10,10470,Wakefield/Woodlawn,Bronx,484,3431.71,14103.75,20,141.81,15.69,3084
2020-08-10,10471,Fieldston/North Riverdale/Riverdale,Bronx,848,3991.1,21247.28,85,400.05,13.65,6214
2020-08-10,10472,Soundview,Bronx,2187,3220.25,67913.94,188,276.82,18.49,11828
2020-08-10,10473,Castle Hill/Clason Point/Soundview,Bronx,2120,3423.48,61925.28,137,221.23,16.57,12794
2020-08-10,10474,Hunts Point,Bronx,350,2813.94,12438.07,21,168.84,15.37,2277
2020-08-10,10475,Co-op City/Edenwald,Bronx,1838,4201.8,43743.21,176,402.35,17.66,10410
2020-08-10,11004,Bellerose/Douglaston-Little Neck,Queens,626,3337.14,18758.55,68,362.5,12.93,4843
2020-08-10,11101,Astoria (South)/Long Island City/Sunnyside,Queens,713,2025.33,35204.11,40,113.62,7.63,9343
2020-08-10,11102,Astoria (North),Queens,697,2135.88,32632.92,80,245.15,9.7,7185
2020-08-10,11103,Astoria (North)/Astoria (South),Queens,637,1741.12,36585.65,53,144.87,8.48,7510
2020-08-10,11104,Sunnyside,Queens,547,2207.81,24775.7,42,169.52,9.53,5737
2020-08-10,11105,Ditmars Steinway,Queens,542,1509.96,35894.88,43,119.79,7.61,7126
2020-08-10,11106,Astoria (South),Queens,758,1960.46,38664.4,54,139.66,9.6,7895
2020-08-10,11109,Long Island City,Queens,62,1222.72,5070.64,2,39.44,4.89,1267
2020-08-10,11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,804,1320.02,60908.15,95,155.97,5.18,15532
2020-08-10,11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2235,3045.27,73392.42,243,331.1,16.54,13510
2020-08-10,11204,Bensonhurst/Mapleton,Brooklyn,2181,2749.54,79322.45,144,181.54,15.17,14379
2020-08-10,11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,806,1831.27,44013.21,50,113.6,9.05,8902
2020-08-10,11206,Williamsburg (South),Brooklyn,1783,2085.46,85496.61,153,178.95,10.65,16739
2020-08-10,11207,Cypress Hills/East New York,Brooklyn,2355,2641.42,89156.75,216,242.27,14.84,15869
2020-08-10,11208,Cypress Hills/East New York,Brooklyn,2653,2774.88,95607.69,249,260.44,16.34,16238
2020-08-10,11209,Bay Ridge/Fort Hamilton,Brooklyn,1246,1857.45,67081.12,115,171.43,9.62,12950
2020-08-10,11210,Flatlands/Midwood,Brooklyn,1835,2735.16,67089.29,150,223.58,15.37,11935
2020-08-10,11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2315,2324.42,99594.67,138,138.56,9.93,23319
2020-08-10,11212,Ocean Hill-Brownsville,Brooklyn,2092,2628.47,79589.99,235,295.26,15.42,13563
2020-08-10,11213,Crown Heights (East),Brooklyn,1542,2393.45,64425.94,148,229.72,12.57,12264
2020-08-10,11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1714,1836.43,93333.46,184,197.14,12.2,14053
2020-08-10,11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,682,975.23,69932.3,46,65.78,4.74,14383
2020-08-10,11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,847,1525.09,55537.72,76,136.84,7.42,11412
2020-08-10,11217,Boerum Hill/Park Slope,Brooklyn,685,1442.81,47476.67,86,181.14,7.24,9466
2020-08-10,11218,Kensington/Windsor Terrace,Brooklyn,1885,2486.6,75806.47,137,180.72,12.74,14798
2020-08-10,11219,Borough Park,Brooklyn,3253,3503.2,92858.07,235,253.07,15.63,20813
2020-08-10,11220,Sunset Park,Brooklyn,1866,1895.38,98450,167,169.63,12.62,14781
2020-08-10,11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1523,1864.77,81672.44,147,179.99,9.91,15376
2020-08-10,11222,Greenpoint,Brooklyn,530,1458.08,36349.16,34,93.54,5.64,9405
2020-08-10,11223,Gravesend/Homecrest,Brooklyn,1875,2345.01,79957.11,144,180.1,13.84,13547
2020-08-10,11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1326,2980.62,44487.34,213,478.79,15.9,8342
2020-08-10,11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1253,2171.14,57711.49,140,242.59,11.05,11338
2020-08-10,11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2530,2553.97,99061.32,301,303.85,13.67,18506
2020-08-10,11228,Bath Beach/Dyker Heights,Brooklyn,753,1703.04,44215.08,82,185.46,11.87,6342
2020-08-10,11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1934,2277.73,84909.16,151,177.84,10.87,17798
2020-08-10,11230,Midwood,Brooklyn,2564,2875.54,89165.77,228,255.7,14.15,18124
2020-08-10,11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,462,1248.83,36994.7,34,91.91,5.78,7990
2020-08-10,11232,Sunset Park,Brooklyn,620,2193.05,28271.09,42,148.56,12.14,5105
2020-08-10,11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1411,1955.77,72145.54,136,188.51,12.78,11043
2020-08-10,11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2411,2529.78,95304.8,195,204.61,15.19,15876
2020-08-10,11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2241,2817.45,79540.14,300,377.17,13.85,16185
2020-08-10,11236,Canarsie,Brooklyn,2967,3063.6,96846.99,298,307.7,17.72,16742
2020-08-10,11237,Bushwick/East Williamsburg,Brooklyn,1101,2171.78,50695.72,114,224.87,10.75,10238
2020-08-10,11238,Clinton Hill/Prospect Heights,Brooklyn,884,1636.56,54015.79,105,194.39,6.63,13329
2020-08-10,11239,East New York,Brooklyn,566,4559.6,12413.37,89,716.97,15.68,3610
2020-08-10,11354,Flushing/Murray Hill,Queens,1384,2492.87,55518.32,297,534.96,11.49,12048
2020-08-10,11355,Flushing/Murray Hill/Queensboro Hill,Queens,1544,1929.66,80013.97,169,211.21,11.29,13680
